activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter
2575691	880	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575691	881	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575691	10600	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575692	880	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575692	881	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575692	10600	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575693	880	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575693	881	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575693	10600	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575694	880	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575694	881	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575694	10600	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575695	880	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575695	881	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2575695	10600	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3424949	672	7tm_3	2	0	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
3424949	7080	ANF_receptor	2	1	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
1477896	7129	ANF_receptor	2	1	1	paper describes allosteric modulators	12 August 2013 14:40:08	fak
1477896	692	7tm_3	2	0	1	paper describes allosteric modulators	12 August 2013 14:40:08	fak
7819080	864	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7819080	10564	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3424952	672	7tm_3	2	0	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
3424952	7080	ANF_receptor	2	1	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
7594663	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7594663	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
479780	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:10:01	fak
479780	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:10:01	fak
479906	10610	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:15:15	fak
479906	884	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:15:15	fak
7819980	864	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7819980	10564	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7819984	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7819984	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965879	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965879	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965879	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965883	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965883	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965883	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965885	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965885	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965885	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965887	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965887	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965887	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965889	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965889	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965889	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965891	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965891	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965891	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965893	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965893	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965893	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965896	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965896	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965896	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965897	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965897	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965897	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965902	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:05	fak
10965902	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:05	fak
10965902	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:05	fak
10965911	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965911	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965911	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965913	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965913	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965913	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965914	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965914	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965914	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965915	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965915	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965915	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965916	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965916	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965916	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965917	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965917	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965917	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965918	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965918	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965918	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965919	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965919	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965919	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965920	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965920	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965920	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965921	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965921	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965921	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965922	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965922	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965922	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965923	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965923	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965923	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10965939	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:06	fak
10965939	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:06	fak
10965939	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:06	fak
10965940	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:07	fak
10965940	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:07	fak
10965940	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:07	fak
10965941	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:08	fak
10965941	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:08	fak
10965941	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:08	fak
10965942	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:09	fak
10965942	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:09	fak
10965942	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:09	fak
10965943	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:10	fak
10965943	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:10	fak
10965943	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:10	fak
10965944	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:11	fak
10965944	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:11	fak
10965944	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:11	fak
10965945	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:12	fak
10965945	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:12	fak
10965945	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:12	fak
10965946	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:13	fak
10965946	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:13	fak
10965946	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:13	fak
10965947	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:14	fak
10965947	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:14	fak
10965947	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:14	fak
10965948	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:15	fak
10965948	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:15	fak
10965948	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:15	fak
10965949	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:16	fak
10965949	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:16	fak
10965949	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:16	fak
10965950	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:17	fak
10965950	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:17	fak
10965950	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:17	fak
10965951	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:18	fak
10965951	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:18	fak
10965951	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:18	fak
481120	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:10:02	fak
481120	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:10:02	fak
10966891	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966891	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966891	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966892	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966892	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966892	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966894	10608	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966894	883	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966894	10607	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
10966900	10608	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:19	fak
10966900	883	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:19	fak
10966900	10607	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 15:53:19	fak
1128786	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:14:01	fak
1128786	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:14:01	fak
7821616	864	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7821616	10564	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
469969	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
469969	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
3501793	680	7tm_3	2	0	1	paper describes allosteric modulators	12 August 2013 15:34:17	fak
3501793	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	12 August 2013 15:34:17	fak
3401011	1809	Lig_chan	2	1	1	non-competitive ligand	12 August 2013 21:17:37	fak
3401011	7113	ANF_receptor	2	0	1	non-competitive ligand	12 August 2013 21:17:37	fak
3401029	1809	Lig_chan	2	1	1	non-competitive ligand	12 August 2013 21:17:38	fak
3401029	7113	ANF_receptor	2	0	1	non-competitive ligand	12 August 2013 21:17:38	fak
3501796	680	7tm_3	2	0	1	paper describes allosteric modulators	12 August 2013 15:34:18	fak
3501796	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	12 August 2013 15:34:18	fak
3088747	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:20	fak
3088747	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:20	fak
3088747	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:20	fak
3088748	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:21	fak
3088748	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:21	fak
3088748	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:21	fak
3088749	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:23	fak
3088749	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:23	fak
3088749	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	11 August 2013 19:21:23	fak
7595554	10587	Pkinase_Tyr	2	0	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:18	fak
7595554	869	SH2	2	1	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:18	fak
1304099	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:23:30	fak
1304099	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:23:30	fak
3401266	7056	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:19:54	fak
3401266	7058	ANF_receptor	2	0	1	non-competitive antagonists	12 August 2013 21:19:54	fak
3401266	1771	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:19:54	fak
3401266	1773	Lig_chan	2	1	1	non-competitive antagonists	12 August 2013 21:19:54	fak
2582024	866	SH2	2	1	1	compounds target kinase activity	11 August 2013 16:37:58	fak
2582024	10578	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 16:37:58	fak
3403022	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
3403022	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
7595709	10635	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7595709	901	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
485516	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
485516	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
485517	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
485517	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
485903	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:10:03	fak
485903	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:10:03	fak
7592995	10587	Pkinase_Tyr	2	0	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:18	fak
7592995	869	SH2	2	1	1	paper reports binding to BLK kinase domain	11 August 2013 21:52:18	fak
7592996	10625	Pkinase_Tyr	2	0	1	paper reports binding to BMX kinase domain	11 August 2013 21:52:33	fak
7592996	894	SH2	2	1	1	paper reports binding to BMX kinase domain	11 August 2013 21:52:33	fak
7598355	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7598355	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7593011	889	SH2	2	1	1	paper reports binding to HCK kinase domain	11 August 2013 15:50:15	fak
7593011	10613	Pkinase_Tyr	2	0	1	paper reports binding to HCK kinase domain	11 August 2013 15:50:15	fak
2584519	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:32	fak
2584519	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:32	fak
2584519	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:32	fak
2584520	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:33	fak
2584520	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:33	fak
2584520	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:33	fak
2584521	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:33	fak
2584521	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:33	fak
2584521	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:34	fak
2584522	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:34	fak
2584522	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:34	fak
2584522	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:34	fak
2584523	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:35	fak
2584523	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:35	fak
2584523	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:35	fak
2584524	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:36	fak
2584524	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:36	fak
2584524	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:36	fak
2584526	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584526	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584526	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584527	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584527	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584527	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:37	fak
2584528	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:38	fak
2584528	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:38	fak
2584528	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:38	fak
2584529	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:39	fak
2584529	886	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:39	fak
2584529	887	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:05:39	fak
1412896	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:25:50	fak
1412896	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:25:50	fak
10910098	7058	ANF_receptor	2	0	1	compound is a derivative of allosteric ligand Ifenprodil	12 August 2013 19:59:42	fak
10910098	1773	Lig_chan	2	1	1	compound is a derivative of allosteric ligand Ifenprodil	12 August 2013 19:59:42	fak
1412902	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:25:51	fak
1412902	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:25:51	fak
488288	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:10:04	fak
488288	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:10:04	fak
256153	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
256153	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
488408	10610	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:15:15	fak
488408	884	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:15:15	fak
1412911	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:21:44	fak
1412911	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:21:44	fak
3501832	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
3501832	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
81606	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:35	fak
81606	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:35	fak
490732	10610	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 22:15:16	fak
490732	884	SH2	2	1	1	compounds target kinase activity	11 August 2013 22:15:16	fak
7596646	865	SH2	2	1	1	paper reports binding to ABL1(F317l)-phophorylated kinase domain	11 August 2013 16:27:09	fak
7596646	10567	Pkinase_Tyr	2	0	1	paper reports binding to ABL1(F317l)-phophorylated kinase domain	11 August 2013 16:27:09	fak
7596650	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7596650	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7596653	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7596653	10567	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
7596657	865	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
