activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter	domain_id
11009864	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009864	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009865	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009865	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009866	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009866	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009867	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009867	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009868	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009868	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009869	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009869	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009870	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009870	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009871	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009871	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009872	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009872	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
11009874	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
11009874	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
524411	6069	rve	2	0	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:33	fak	3037
524411	2519	RVP	2	1	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:33	fak	2691
1414165	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:45	fak	2836
1414165	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:45	fak	2773
2623877	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623877	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623878	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623878	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623879	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623879	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623880	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623880	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623881	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623881	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623882	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623882	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623883	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623883	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623885	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623885	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623886	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623886	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623888	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623888	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623889	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623889	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623890	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623890	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623891	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623891	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623892	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623892	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623893	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623893	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623895	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623895	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623896	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623896	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
2623897	7076	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2623897	670	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
526937	6069	rve	2	0	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:34	fak	3037
526937	2519	RVP	2	1	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:34	fak	2691
1476970	7129	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 14:40:09	fak	3216
529368	872	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
529368	10590	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
529369	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
529369	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626853	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626853	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626856	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626856	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626859	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626859	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626866	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626866	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626867	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626867	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626868	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626868	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626869	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626869	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626870	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626870	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626871	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626871	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626872	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626872	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626873	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626873	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2626874	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
2626874	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1414295	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:45	fak	2836
1414295	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:45	fak	2773
1414300	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:25:51	fak	2836
1414300	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:25:52	fak	2773
532401	6069	rve	2	0	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:34	fak	3037
532401	2519	RVP	2	1	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:34	fak	2691
613047	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:44:19	fak	2836
613047	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:44:19	fak	2773
1414410	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:46	fak	2836
1414410	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:46	fak	2773
533484	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 15:37:27	fak	2640
533484	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 15:37:27	fak	4003
533485	866	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:37:04	fak	2640
533485	10578	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:37:04	fak	4003
1661793	667	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:18	fak	2629
1661793	7068	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:18	fak	3216
1661818	667	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:19	fak	2629
1661818	7068	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:19	fak	3216
1661819	667	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:20	fak	2629
1661819	7068	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:20	fak	3216
1661821	667	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:20	fak	2629
1661821	7068	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:26:20	fak	3216
1661827	7074	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator 	2013-08-12 18:03:10	fak	3216
1661827	669	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator 	2013-08-12 18:03:10	fak	2629
1661828	7074	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator 	2013-08-12 18:03:10	fak	3216
1661828	669	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator 	2013-08-12 18:03:10	fak	2629
535138	6069	rve	2	0	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:35	fak	3037
535138	2519	RVP	2	1	1	paper describes a  integrase inhibition assay (coresponds to rve domain	2013-08-11 21:38:35	fak	2691
438785	866	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:27:15	fak	2640
438785	10578	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:27:15	fak	4003
10981559	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
10981559	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1170181	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:30:34	fak	2836
1170181	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:30:34	fak	2773
539310	7056	ANF_receptor	2	1	1	binding at the glycine site	2013-08-12 21:09:07	fak	3216
539310	1771	Lig_chan	2	0	1	binding at the glycine site	2013-08-12 21:09:07	fak	2676
1138718	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:50:48	fak	2836
1138718	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:50:48	fak	2773
1414691	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:25:52	fak	2836
1414691	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:25:52	fak	2773
1414692	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:47	fak	2836
1414692	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:47	fak	2773
1663197	867	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:41:11	fak	2640
1663197	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:41:11	fak	4003
1663200	10650	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1663200	918	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
1138915	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:23:16	fak	2836
1138915	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:23:16	fak	2773
6207080	680	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
6207080	7097	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
6207081	680	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	2629
6207081	7097	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	2013-08-06 14:04:55	fak	3216
2711877	7123	ANF_receptor	2	1	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	3216
2711877	687	7tm_3	2	0	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	2629
2711878	7123	ANF_receptor	2	1	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	3216
2711878	687	7tm_3	2	0	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	2629
2711880	7123	ANF_receptor	2	1	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	3216
2711880	687	7tm_3	2	0	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	2629
6207157	680	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:25:19	fak	2629
6207157	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:25:19	fak	3216
6207158	680	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:25:20	fak	2629
6207158	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:25:20	fak	3216
6207174	680	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:25:21	fak	2629
6207174	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:25:21	fak	3216
2013054	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:00	fak	3216
2013054	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:00	fak	2629
2013056	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:01	fak	3216
2013056	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:01	fak	2629
2013061	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:02	fak	3216
2013061	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:02	fak	2629
2013062	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:03	fak	3216
2013062	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:03	fak	2629
2013063	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:04	fak	3216
2013063	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:04	fak	2629
2013065	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:04	fak	3216
2013065	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:04	fak	2629
2013066	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:05	fak	3216
2013066	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:05	fak	2629
2013067	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:06	fak	3216
2013067	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:06	fak	2629
2013068	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:07	fak	3216
2013068	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:07	fak	2629
2013069	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:08	fak	3216
2013069	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:08	fak	2629
2013070	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:09	fak	3216
2013070	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:09	fak	2629
2013071	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:10	fak	3216
2013071	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:10	fak	2629
2013072	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:11	fak	3216
2013072	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:11	fak	2629
2013073	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:12	fak	3216
2013073	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:12	fak	2629
2013074	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:12	fak	3216
2013074	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:12	fak	2629
2013075	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:13	fak	3216
2013075	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:13	fak	2629
2013077	7123	ANF_receptor	2	1	1	lead compound is introduced as non-competitive	2013-08-12 17:50:14	fak	3216
2013077	687	7tm_3	2	0	1	lead compound is introduced as non-competitive	2013-08-12 17:50:14	fak	2629
6382365	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:19	fak	4003
6382365	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:19	fak	2640
6382365	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:19	fak	2640
6382368	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:20	fak	4003
6382368	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:20	fak	2640
6382368	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:20	fak	2640
6382369	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:20	fak	4003
6382369	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:20	fak	2640
6382369	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:20	fak	2640
6382372	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:21	fak	4003
6382372	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:21	fak	2640
6382372	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:21	fak	2640
6382375	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:22	fak	4003
6382375	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:22	fak	2640
6382375	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:22	fak	2640
6382376	10592	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 22:11:23	fak	4003
6382376	875	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:23	fak	2640
6382376	876	SH2	2	1	1	compounds target kinase activity	2013-08-11 22:11:23	fak	2640
1414849	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:47	fak	2836
1414849	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:47	fak	2773
2645673	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:46	fak	2629
2645673	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:46	fak	3216
2645675	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:47	fak	2629
2645675	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:47	fak	3216
2645679	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:48	fak	2629
2645679	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:48	fak	3216
2645680	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:49	fak	2629
2645680	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:49	fak	3216
2645681	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:50	fak	2629
2645681	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:50	fak	3216
2645683	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:51	fak	2629
2645683	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:51	fak	3216
2645684	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:52	fak	2629
2645684	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:52	fak	3216
2645688	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:52	fak	2629
2645688	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:53	fak	3216
2645717	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:53	fak	2629
2645717	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:53	fak	3216
2645719	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:54	fak	2629
2645719	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:54	fak	3216
2645722	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:54	fak	2629
2645722	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:54	fak	3216
2645740	674	7tm_3	2	0	1	paper describes allosteric modulators	2013-08-12 13:23:55	fak	2629
2645740	7082	ANF_receptor	2	1	1	paper describes allosteric modulators	2013-08-12 13:23:55	fak	3216
1664346	685	7tm_3	2	1	1	lead compound is an analogue of orthosteric l-AP4	2013-08-12 15:43:30	fak	2629
1664346	7118	ANF_receptor	2	0	1	lead compound is an analogue of orthosteric l-AP4	2013-08-12 15:43:30	fak	3216
549022	872	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
549022	10590	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
549023	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
549023	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1414976	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:21:48	fak	2836
1414976	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:21:48	fak	2773
441322	866	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:24:28	fak	2640
441322	10578	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:24:28	fak	4003
551208	872	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
551208	10590	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
551209	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
551209	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1600029	866	SH2	2	1	1	compounds target kinase activity	2013-08-11 16:20:03	fak	2640
1600029	10578	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 16:20:03	fak	4003
1600030	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
1600030	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
1600032	866	SH2	2	1	1	compounds target kinase activity	2013-08-11 16:20:04	fak	2640
1600032	10578	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 16:20:04	fak	4003
